Time,Fx_app_arm,Fy_app_arm,Fz_app_arm,Tx_app_arm,Ty_app_arm,Tz_app_arm,LC_sensor_x,LC_sensor_y,LC_sensor_z,Yaw,Pitch,Roll,Fx_recon_arm,Fy_recon_arm,Fz_recon_arm
0.04819999999999982,0.0,0.0,0.0,0.0,0.0,0.0,-1.6370183992639886,0.3108399466629494,5.799197246063219,-0.34996406466077,0.2920687068258679,-0.37648898902106476,2.1799537291677793,0.7069216381505669,1.237840094037471
0.05019999999999981,0.0,0.0,0.0,0.0,0.0,0.0,-1.6033365944606177,0.3159937056936361,5.687489614898661,-0.35781122654557695,0.24830364705420138,-0.33721871623542476,2.1868818948460906,0.8067066455866618,1.2346235052120034
0.052199999999999795,0.0,0.0,0.0,0.0,0.0,0.0,-1.5624285015601833,0.31794063021971003,5.582328846662538,-0.3663731096951037,0.20417020402779346,-0.2987915013833529,2.178464249683819,0.8952571293221235,1.223206085287876
0.05419999999999978,0.0,0.0,0.0,0.0,0.0,0.0,-1.5152603971153513,0.3168735943064678,5.484067721229929,-0.3757844347008072,0.15966937315777902,-0.26111184028364653,2.1555320482128772,0.9734796406558084,1.20397338779504
0.05619999999999977,0.0,0.0,0.0,0.0,0.0,0.0,-1.46276047155611,0.31300434821699624,5.392948644870456,-0.38619477017886056,0.11481037103474565,-0.22406055366824407,2.118925192780196,1.0424591682358528,1.1770723860059573
0.05819999999999976,0.0,0.0,0.0,0.0,0.0,0.0,-1.405812251890639,0.3065585115992334,5.309116516568048,-0.3977723701733791,0.06961079481029726,-0.18749186957209837,2.0694543895315705,1.1034584158487528,1.142372866128916
0.06019999999999975,0.0,0.0,0.0,0.0,0.0,0.0,-1.3452501172674625,0.29777179279847205,5.232630692411731,-0.41070902250259933,0.02409701347148038,-0.15122948503608724,2.0078670403057592,1.1579200413297897,1.0994129892143492
0.062199999999999735,0.0,0.0,0.0,0.0,0.0,0.0,-1.4464103289077435,1.4484102166523247,5.9712703785471195,-0.42544188510430003,-0.020767676341648247,-0.11388294707860122,-11.466924386438171,-6.607100946773541,-9.523588028175753
0.06419999999999979,0.0,0.0,0.0,0.0,0.0,0.0,-1.5162507681010204,1.136911546166665,5.8286920712875725,-0.443463128290829,-0.058453687660686975,-0.0670850676434894,-9.160370857975577,-5.503381880031664,-7.9608050559014085
0.06619999999999984,0.0,0.0,0.0,0.0,0.0,0.0,-1.57699377373997,0.8383794657420396,5.711316669929686,-0.46428135920992974,-0.08871987153858628,-0.01077297068767354,-7.250217902312715,-4.679492026665895,-6.507572452387295
0.0681999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.2842615781835023,-0.9336574270890451,0.9123012211495017,-0.4852272099855496,-0.11286383156423778,0.04684117263104471,-4.19331131265268,11.91041012258173,-7.575857618373637
0.07019999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.6477584106422966,-0.8393507072751877,1.6920442751535056,-0.5029445074768571,-0.13210339568133078,0.09454429077357224,-3.9226696563171126,9.904184954842048,-7.341163975103173
