Time,rpm1,rpm2,rpm3,rpm4,Thrust1,Thrust2,Thrust3,Thrust4,Thrust_total,Loadcell_Fx,Loadcell_Fy,Loadcell_Fz
0.024199999999999965,3087.614073706161,3087.614073706161,3087.614073706161,3087.614073706161,0.0018818099681505833,0.0018818099681505833,0.0018818099681505833,0.0018818099681505833,0.007527239872602333,0.0004938144807240453,-6.0536529570035724e-06,6.829501885707689
0.026199999999999952,3342.711472143007,3342.711472143007,3342.711472143007,3342.711472143007,0.0022056039190066173,0.0022056039190066173,0.0022056039190066173,0.0022056039190066173,0.00882241567602647,0.0005752873794390671,-1.9319599594482723e-06,6.830385630779254
0.02819999999999994,3597.28101768846,3597.28101768846,3597.28101768846,3597.28101768846,0.0025543386397658446,0.0025543386397658446,0.0025543386397658446,0.0025543386397658446,0.010217354559063379,0.000663032857359969,3.4693389135902994e-06,6.831337528628584
0.03019999999999993,3851.2825108602165,3851.2825108602165,3851.2825108602165,3851.2825108602165,0.0029277938621040667,0.0029277938621040667,0.0029277938621040667,0.0029277938621040667,0.011711175448416267,0.0007569973918900597,1.03768078352387e-05,6.8323569969236635
0.032199999999999916,4104.675841878025,4104.675841878025,4104.675841878025,4104.675841878025,0.003325733703698436,0.003325733703698436,0.003325733703698436,0.003325733703698436,0.013302934814793744,0.0008571239494406467,1.903833125533792e-05,6.8334434121768295
0.034199999999999904,4357.420996997487,4357.420996997487,4357.420996997487,4357.420996997487,0.0037479068172157977,0.0037479068172157977,0.0037479068172157977,0.0037479068172157977,0.01499162726886319,0.0009633520883700558,2.972384695024138e-05,6.8345961101596515
0.03619999999999989,4609.478064828699,4609.478064828699,4609.478064828699,4609.478064828699,0.004194046549069052,0.004194046549069052,0.004194046549069052,0.004194046549069052,0.01677618619627621,0.0010756180697308066,4.272611708755281e-05,6.83581438634281
0.03819999999999988,4860.807242638708,4860.807242638708,4860.807242638708,4860.807242638708,0.004663871107841267,0.004663871107841267,0.004663871107841267,0.004663871107841267,0.01865548443136507,0.0011938549759421633,5.836153129387555e-05,6.837097496360253
0.04019999999999987,5111.36884263684,5111.36884263684,5111.36884263684,5111.36884263684,0.005157083742271184,0.005157083742271184,0.005157083742271184,0.005157083742271184,0.020628334969084738,0.00131799283749406,7.69709357379566e-05,6.838444656496843
0.042199999999999856,5361.123298241851,5361.123298241851,5361.123298241851,5361.123298241851,0.005673372928687676,0.005673372928687676,0.005673372928687676,0.005673372928687676,0.022693491714750703,0.0014479587678046023,9.892048221842523e-05,6.839855044198677
0.044199999999999844,5610.0311703299585,5610.0311703299585,5610.0311703299585,5610.0311703299585,0.006212412567774768,0.006212412567774768,0.006212412567774768,0.006212412567774768,0.02484965027109907,0.0015836771063498611,0.00012460249122065158,6.84132779860522
0.04619999999999983,5858.053153462726,5858.053153462726,5858.053153462726,5858.053153462726,0.006773862190542959,0.006773862190542959,0.006773862190542959,0.006773862190542959,0.027095448762171837,0.0017250695701940917,0.00015443632285466454,6.8428620211023095
0.04819999999999982,6105.150082093856,6105.150082093856,6105.150082093856,6105.150082093856,0.007357367173376739,0.007357367173376739,0.007357367173376739,0.007357367173376739,0.029429468693506957,0.0018720554140410075,0.00018886924954333772,6.84445677589509
0.05019999999999981,6351.282936753875,6351.282936753875,6351.282936753875,6351.282936753875,0.007962558962022444,0.007962558962022444,0.007962558962022444,0.007962558962022444,0.03185023584808978,0.0020245515989396412,0.0002283773242684927,6.846111090599854
0.052199999999999795,6596.412850211777,6596.412850211777,6596.412850211777,6596.412850211777,0.008589055304375063,0.008589055304375063,0.008589055304375063,0.008589055304375063,0.03435622121750025,0.0021824729697694388,0.00027346623813354916,6.847823956853756
0.05419999999999978,6840.501113612585,6840.501113612585,6840.501113612585,6840.501113612585,0.009236460491916808,0.009236460491916808,0.009236460491916808,0.009236460491916808,0.03694584196766723,0.0023457324416293036,0.00032467216095974545,6.849594330941287
0.05619999999999977,7083.509182589949,7083.509182589949,7083.509182589949,7083.509182589949,0.009904365609655134,0.009904365609655134,0.009904365609655134,0.009904365609655134,0.039617462438620535,0.0025142411952619563,0.00038256255857671453,6.851421134436404
0.05819999999999976,7325.39868335274,7325.39868335274,7325.39868335274,7325.39868335274,0.010592348794402205,0.010592348794402205,0.010592348794402205,0.010592348794402205,0.04236939517760882,0.002687908881631712,0.00044773698045391273,6.853303254859156
0.06019999999999975,7566.131418744713,7566.131418744713,7566.131418744713,7566.131418744713,0.011299975501232714,0.011299975501232714,0.011299975501232714,0.011299975501232714,0.045199902004930854,0.0028666438357821808,0.0005208278112833964,6.8552395463455955
0.062199999999999735,7805.669374276287,7805.669374276287,7805.669374276287,7805.669374276287,0.012026798777951772,0.012026798777951772,0.012026798777951772,0.012026798777951772,0.04810719511180709,0.0030503533000857557,0.0006025009801256124,6.857228830329793
0.06419999999999979,8043.974724127483,8043.974724127483,8043.974724127483,8043.974724127483,0.01277235954739955,0.01277235954739955,0.01277235954739955,0.01277235954739955,0.0510894381895982,0.0032389436570055266,0.0006934566207245624,6.859269896236692
0.06619999999999984,8281.009837121024,8281.009837121024,8281.009837121024,8281.009837121024,0.013536186897414128,0.013536186897414128,0.013536186897414128,0.013536186897414128,0.05414474758965651,0.0034323206714738544,0.0007944296766236687,6.861361502184586
0.0681999999999999,8516.737282664773,8516.737282664773,8516.737282664773,8516.737282664773,0.014317798378269825,0.014317798378269825,0.014317798378269825,0.014317798378269825,0.0572711935130793,0.0036303897429941874,0.0009061904447400018,6.863502375695924
0.07019999999999996,8751.11983666244,8751.11983666244,8751.11983666244,8751.11983666244,0.015116700307402737,0.015116700307402737,0.015116700307402737,0.015116700307402737,0.06046680122961095,0.00383305616756358,0.0010295450511059406,6.865691214415218
0.07220000000000001,8984.120487391698,8984.120487391698,8984.120487391698,8984.120487391698,0.015932388081231246,0.015932388081231246,0.015932388081231246,0.015932388081231246,0.06372955232492498,0.004040225409509665,0.001165335852543845,6.867926686832769
0.07420000000000007,9215.702441348765,9215.702441348765,9215.702441348765,9215.702441348765,0.016764346493874423,0.016764346493874423,0.016764346493874423,0.016764346493874423,0.0670573859754977,0.0042518033833261245,0.0013144417581235515,6.870207433012977
0.07620000000000013,9445.829129058535,9445.829129058535,9445.829129058535,9445.829129058535,0.017612050062567167,0.017612050062567167,0.017612050062567167,0.017612050062567167,0.07044820025026867,0.004467696745581132,0.0014777784643425112,6.872532065326007
0.07820000000000019,9674.464210849299,9674.464210849299,9674.464210849299,9674.464210849299,0.018474963359566304,0.018474963359566304,0.018474963359566304,0.018474963359566304,0.07389985343826522,0.004687813196973943,0.0016562985980744843,6.8748991691815995
0.08020000000000024,9901.571582591225,9901.571582591225,9901.571582591225,9901.571582591225,0.019352541350338297,0.019352541350338297,0.019352541350338297,0.019352541350338297,0.07741016540135319,0.004912061794591322,0.0018509917614661572,6.877307303763864
0.0822000000000003,10127.115381397598,10127.115381397598,10127.115381397598,10127.115381397598,0.020244229737814676,0.020244229737814676,0.020244229737814676,0.020244229737814676,0.0809769189512587,0.005140353274421552,0.0020628844730871147,6.879755002765945
0.08420000000000036,10351.059991288006,10351.059991288006,10351.059991288006,10351.059991288006,0.021149465312498027,0.021149465312498027,0.021149465312498027,0.021149465312498027,0.0845978612499921,0.005372600384154511,0.0022930399998123715,6.882240775123461
